record _id__id_enregistrement,year__année,month__mois,day__jours,age__âge,forklength__longeur_fourche
14147,2022,5,12,5,52.6
14148,2022,5,12,4,40.8
14149,2022,5,12,4,42.5
14150,2022,5,12,4,44.7
14151,2022,5,12,5,52
14152,2022,5,12,8,53
14153,2022,5,12,5,45.8
14154,2022,5,12,6,42.3
14155,2022,5,12,7,56.1
14156,2022,5,12,4,42
14157,2022,5,12,7,62.1
14158,2022,5,12,5,47
14159,2022,5,12,5,45.5
14160,2022,5,24,5,53.5
14161,2022,5,24,5,54.3
14162,2022,5,24,6,57
14163,2022,5,24,5,58.3
14164,2022,5,24,4,42
14165,2022,5,12,4,40
14166,2022,5,12,5,46.3
14167,2022,5,12,5,47.8
14168,2022,5,12,4,42.3
14169,2022,5,12,5,54
14170,2022,5,12,5,48
14171,2022,5,12,4,42.4
14172,2022,5,12,5,44.6
14173,2022,5,12,5,49.1
14174,2022,5,12,6,53.9
14175,2022,5,12,6,46
14176,2022,5,12,4,40.5
14177,2022,5,12,5,44.6
14178,2022,5,12,4,42.1
14179,2022,5,12,5,46.4
14180,2022,5,12,5,49.5
14181,2022,5,12,4,41
14182,2022,5,12,4,40
14183,2022,5,12,5,47.7
14184,2022,5,26,4,39.2
14185,2022,5,26,2,28.9
14186,2022,5,27,4,39.6
14187,2022,5,27,4,38.5
14188,2022,5,27,4,39
14189,2022,5,27,4,39
14190,2022,5,27,14,92.6
14191,2022,5,27,4,39.7
14192,2022,5,27,7,62.8
14193,2022,5,27,3,32.1
14194,2022,5,27,3,33.8
14195,2022,5,27,3,38.2
14196,2022,5,27,3,33.5
14197,2022,5,27,4,36.7
14198,2022,5,27,3,34.7
14199,2022,5,27,4,39.6
14200,2022,5,27,3,34.5
14201,2022,5,27,3,34.5
14202,2022,5,27,4,39.5
14203,2022,5,27,3,38.9
14204,2022,5,27,4,38.1
14205,2022,5,27,6,61.3
14206,2022,5,27,3,36.2
14207,2022,5,27,8,68.4
14208,2022,5,27,3,34.1
14209,2022,5,27,6,60.5
14210,2022,5,27,4,39.1
14211,2022,5,27,3,36.8
14212,2022,5,27,3,34
14213,2022,5,27,4,39.2
14214,2022,5,27,3,36.8
14215,2022,5,27,3,34.6
14216,2022,5,27,3,33.6
14217,2022,5,27,3,33.7
14218,2022,5,27,6,62.4
14219,2022,5,27,3,38
14220,2022,5,27,4,38.8
14221,2022,5,27,4,39.8
14222,2022,5,27,4,39.5
14223,2022,5,27,3,38.9
14224,2022,5,27,8,61.1
14225,2022,5,27,3,36.5
14226,2022,5,27,10,63.4
14227,2022,5,27,4,38.5
14228,2022,5,26,3,37.4
14229,2022,5,26,4,39.4
14230,2022,5,26,3,37.2
14231,2022,5,26,3,35.5
14232,2022,5,26,4,37.7
14233,2022,5,26,11,74.5
14234,2022,5,26,3,37.2
14235,2022,5,26,3,37.1
14236,2022,5,26,9,66.9
14237,2022,5,26,4,39.8
14238,2022,5,26,3,30.5
14239,2022,5,26,4,39
14240,2022,5,26,3,39.2
14241,2022,5,26,3,36.2
14242,2022,5,26,4,39.6
14243,2022,5,26,3,36.2
14244,2022,5,26,4,38.6
14245,2022,5,26,4,39.5
14246,2022,5,26,3,35.6
14247,2022,5,26,3,36.2
14248,2022,5,26,4,38.1
14249,2022,5,26,3,33.3
14250,2022,5,26,4,39.2
14251,2022,5,26,4,38.2
14252,2022,5,26,4,39
14253,2022,5,26,3,34.6
14254,2022,5,26,3,34.1
14255,2022,5,26,4,39.8
14256,2022,5,26,4,36.6
14257,2022,5,26,4,37.2
14258,2022,5,26,3,33.7
14259,2022,5,26,4,39.9
14260,2022,5,26,4,39.8
14261,2022,5,26,10,66.3
14262,2022,5,26,9,75.5
14263,2022,5,26,4,39.9
14264,2022,5,26,4,39.5
14265,2022,5,26,4,38.2
14266,2022,5,26,9,67
14267,2022,5,26,4,38.7
14268,2022,5,26,3,35.5
14269,2022,5,26,4,38.7
14270,2022,5,26,4,37.8
14271,2022,5,26,3,36
14272,2022,5,26,3,34.4
14273,2022,5,26,4,39.6
14274,2022,5,26,4,38.2
14275,2022,5,26,4,39.6
14276,2022,5,26,4,39.1
14277,2022,5,28,4,39.4
14278,2022,5,28,4,39.3
14279,2022,5,28,4,39
14280,2022,5,28,3,37
14281,2022,5,28,3,37
14282,2022,5,28,7,70.1
14283,2022,5,28,4,39
14284,2022,5,28,4,39.7
14285,2022,5,28,10,62.5
14286,2022,6,2,3,33.1
14287,2022,6,2,11,78.9
14288,2022,6,2,8,66.9
14289,2022,6,2,3,34.9
14290,2022,6,2,5,55.9
14291,2022,6,2,8,59.1
14292,2022,6,3,11,79
14293,2022,6,3,3,34.6
14294,2022,6,3,12,85
14295,2022,6,3,11,76.5
14296,2022,6,3,10,71
14297,2022,6,3,2,26.5
14298,2022,6,4,3,34
14299,2022,5,26,3,36.3
14300,2022,5,26,3,32.3
14301,2022,5,26,4,38.4
14302,2022,5,26,3,34
14303,2022,5,26,4,39
14304,2022,5,26,4,38.2
14305,2022,5,26,3,35.7
14306,2022,5,26,3,30.9
14307,2022,5,26,7,61.5
14308,2022,5,26,3,36.6
14309,2022,5,26,7,61.1
14310,2022,5,26,4,39
14311,2022,5,26,3,36.8
14312,2022,6,22,13,85.7
14313,2022,6,22,3,33.2
14314,2022,6,23,3,33.5
14315,2022,6,23,3,33.9
14316,2022,6,23,3,33.5
14317,2022,6,23,2,25.3
14318,2022,6,9,3,32.7
14319,2022,6,9,3,34.1
14320,2022,6,9,3,34.4
14321,2022,5,27,9,67.4
14322,2022,5,27,4,39.4
14323,2022,5,27,3,35
14324,2022,5,27,12,80.7
14325,2022,5,27,9,70.1
14326,2022,5,27,7,64.5
14327,2022,5,27,4,39.9
14328,2022,5,27,4,39.5
14329,2022,5,27,4,36
14330,2022,5,27,3,36.6
14331,2022,5,27,2,26
14332,2022,5,28,12,87.1
14333,2022,5,28,4,39.5
14334,2022,5,28,4,39.5
14335,2022,5,28,4,38.6
14336,2022,5,28,9,69.1
14337,2022,5,28,3,36.9
14338,2022,5,28,11,79
14339,2022,5,28,8,69.7
14340,2022,5,28,3,35.5
14341,2022,6,11,3,33
14342,2022,6,12,3,34.7
14343,2022,6,12,3,34.4
14344,2022,6,12,3,33.7
14345,2022,6,12,3,33.3
14346,2022,6,13,3,33.9
14347,2022,6,13,3,34.5
14348,2022,6,13,3,32
14349,2022,6,13,3,34.5
14350,2022,6,13,3,34.3
14351,2022,6,13,3,32.5
14352,2022,6,13,3,33.8
14353,2022,6,13,3,34.6
14354,2022,6,13,3,34.7
14355,2022,6,13,3,33.8
14356,2022,6,13,2,25.8
14357,2022,6,13,2,26
14358,2022,6,13,2,24.3
14359,2022,6,13,2,27.8
14360,2022,6,13,2,23.8
14361,2022,6,13,3,34.9
14362,2022,6,13,2,24.3
14363,2022,6,15,3,33.2
14364,2022,6,15,3,33.3
14365,2022,6,15,3,34.5
14366,2022,6,14,14,76.6
14367,2022,6,14,3,34
14368,2022,6,14,3,34.5
14369,2022,6,17,3,34.7
14370,2022,6,16,3,34.8
14371,2022,6,16,3,34.2
14372,2022,6,17,3,33.5
14373,2022,6,17,14,80.3
14374,2022,6,17,2,26.9
14375,2022,6,19,6,58.2
14376,2022,6,21,3,34
14377,2022,6,21,11,77.5
14378,2022,5,28,4,38.2
14379,2022,6,4,2,26.6
14380,2022,6,5,3,33.1
14381,2022,6,5,12,72.9
14382,2022,6,5,3,34.9
14383,2022,6,5,3,34.2
14384,2022,6,6,3,34.9
14385,2022,6,6,11,73.5
14386,2022,6,7,13,81
14387,2022,6,7,3,32.9
14388,2022,6,7,10,72.8
14389,2022,6,7,10,70.6
14390,2022,6,8,10,79
14391,2022,6,8,3,34.1
14392,2022,6,8,3,32
14393,2022,6,8,3,32.5
14394,2022,6,8,12,69.5
14395,2022,6,8,3,30.6
14396,2022,6,8,3,32.3
14397,2022,6,8,3,34.8
14398,2022,6,8,3,32.9
14399,2022,6,8,3,34.3
14400,2022,6,8,3,33.3
14401,2022,6,8,5,55.1
14402,2022,6,9,3,34.2
14403,2022,6,9,3,34.5
14404,2022,6,10,3,34.8
14405,2022,6,10,3,34.4
14406,2022,6,10,3,33.2
14407,2022,6,10,3,34
14408,2022,6,10,3,33.2
14409,2022,6,10,3,33
14410,2022,6,10,2,23
14411,2022,6,4,3,34.8
14412,2022,6,4,3,32.9
14413,2022,6,4,3,34.6
14414,2022,6,4,3,33.2
14415,2022,6,4,3,33.2
14416,2022,6,4,3,34.9
14417,2022,6,4,3,32.6
14418,2022,6,4,3,34.1
14419,2022,6,4,3,33
14420,2022,6,4,3,33.5
14421,2023,5,30,6,41.9
14422,2023,5,30,4,33.1
14423,2023,5,30,3,32.7
14424,2023,5,30,3,34.4
14425,2023,5,30,3,31.7
14426,2023,5,30,3,32.8
14427,2023,5,30,3,34
14428,2023,5,30,3,32.6
14429,2023,5,30,3,33.5
14430,2023,5,30,3,33.5
14431,2023,5,30,3,32.9
14432,2023,5,30,3,34.4
14433,2023,5,30,3,30.1
14434,2023,5,30,3,39.8
14435,2023,5,30,3,31.1
14436,2023,5,30,3,30.4
14437,2023,5,30,3,32.8
14438,2023,5,30,3,31.8
14439,2023,5,30,3,34
14440,2023,5,30,3,32.5
14441,2023,5,30,3,34.8
14442,2023,5,30,3,33.2
14443,2023,5,30,3,30.9
14444,2023,5,30,3,34
14445,2023,5,30,3,33.9
14446,2023,5,30,3,34.3
14447,2023,5,30,3,31.2
14448,2023,5,30,3,31.1
14449,2023,5,30,11,82.4
14450,2023,5,30,3,34.6
14451,2023,5,30,3,33.6
14452,2023,5,30,3,34.2
14453,2023,5,30,3,34
14454,2023,5,30,3,32.9
14455,2023,5,30,3,33.4
14456,2023,5,30,3,33.5
14457,2023,5,30,3,33.9
14458,2023,5,30,3,32.8
14459,2023,5,31,5,46.2
14460,2023,5,31,3,34.1
14461,2023,5,31,3,32.2
14462,2023,5,31,3,33.6
14463,2023,5,31,3,33.9
14464,2023,5,31,3,34.2
14465,2023,5,31,3,33.2
14466,2023,5,31,8,72.6
14467,2023,5,31,3,32.8
14468,2023,5,31,3,34.5
14469,2023,5,31,3,31.3
14470,2023,5,31,3,34.2
14471,2023,5,31,11,78.6
14472,2023,5,31,4,32.3
14473,2023,5,31,3,34.3
14474,2023,5,31,3,34.1
14475,2023,5,31,3,33.6
14476,2023,5,31,3,34.7
14477,2023,5,31,3,34.3
14478,2023,5,31,3,34.1
14479,2023,5,31,3,32
14480,2023,5,31,3,32.1
14481,2023,5,31,10,66.6
14482,2023,5,31,10,60.5
14483,2023,5,31,12,80.5
14484,2023,5,31,3,33.5
14485,2023,5,31,3,30.5
14486,2023,6,1,8,63.6
14487,2023,6,1,12,71.8
14488,2023,6,1,12,88.6
14489,2023,6,1,11,78.4
14490,2023,6,1,8,64.9
14491,2023,6,1,10,77.8
14492,2023,6,2,12,76.5
14493,2023,6,2,3,34.2
14494,2023,6,2,4,40
14495,2023,6,2,4,45.2
14496,2023,6,2,4,40.2
14497,2023,6,2,4,41.4
14498,2023,6,2,4,46
14499,2023,6,2,4,38.7
14500,2023,6,2,3,37
14501,2023,6,2,5,42.1
14502,2023,6,2,4,41.8
14503,2023,6,2,9,65.8
14504,2023,6,2,6,55.5
14505,2023,6,2,6,53.7
14506,2023,6,2,7,52.5
14507,2023,6,2,6,54.6
14508,2023,6,2,5,47.5
14509,2023,6,2,4,44.5
14510,2023,6,2,4,45.6
14511,2023,6,2,5,44.1
14512,2023,6,2,5,41.5
14513,2023,6,2,4,39
14514,2023,6,2,4,39.1
14515,2023,6,4,6,51.8
14516,2023,6,4,5,46.5
14517,2023,6,4,6,50.5
14518,2023,6,4,9,69.8
14519,2023,6,4,10,70.3
14520,2023,6,4,8,60
14521,2023,6,4,7,53
14522,2023,6,4,6,55.4
14523,2023,6,4,10,67
14524,2023,6,4,13,82.9
14525,2023,6,4,6,49.7
14526,2023,6,4,4,42.1
14527,2023,6,4,7,54.8
14528,2023,6,4,8,66.6
14529,2023,6,4,7,59.5
14530,2023,6,4,6,50
14531,2023,6,4,5,48.7
14532,2023,6,4,8,56
14533,2023,6,4,5,47.9
14534,2023,6,4,9,77.4
14535,2023,6,4,9,64.8
14536,2023,6,4,13,87.6
14537,2023,6,5,8,66.4
14538,2023,6,6,9,76.2
14539,2023,6,10,11,84.2
14540,2023,6,10,7,71.9
14541,2023,6,10,3,32.2
14542,2023,6,10,3,33.4
14543,2023,6,10,7,66.6
14544,2023,6,10,10,72.4
14545,2023,6,11,9,69.2
14546,2023,6,11,8,66.1
14547,2023,6,11,3,34.6
14548,2023,6,11,3,33.2
14549,2023,6,11,9,71.9
14550,2023,6,11,3,32.9
14551,2023,6,11,3,33.3
14552,2023,6,11,3,34.4
14553,2023,6,11,3,32.7
14554,2023,6,13,3,34.8
14555,2023,6,13,3,34
14556,2023,6,13,3,32.3
14557,2023,6,13,3,34.2
14558,2023,6,13,3,34
14559,2023,6,13,3,34.3
14560,2023,6,13,4,34.7
14561,2023,6,14,12,88.8
14562,2023,6,15,5,50.6
14563,2023,6,15,3,33.2
14564,2023,6,15,5,45.5
14565,2023,6,15,5,47.5
14566,2023,6,15,4,40.7
14567,2023,6,15,5,44.5
14568,2023,6,15,3,36.3
14569,2023,6,15,8,54.9
14570,2023,6,15,4,48.1
14571,2023,6,15,5,47.1
14572,2023,6,15,4,43
14573,2023,6,15,6,54.1
14574,2023,6,15,5,48.8
14575,2023,6,15,5,49.6
14576,2023,6,15,6,55.7
14577,2023,6,15,6,43
14578,2023,6,15,5,45.1
14579,2023,6,15,4,41.8
14580,2023,6,15,4,40.1
14581,2023,6,15,7,57.4
14582,2023,6,15,6,49.9
14583,2023,6,15,5,42.9
14584,2023,6,15,6,55.2
14585,2023,6,15,4,39.5
14586,2023,6,15,4,40.9
14587,2023,6,15,5,46.3
14588,2023,6,15,6,46.6
14589,2023,6,15,4,39.5
14590,2023,6,15,4,40.6
14591,2023,6,15,5,43.2
14592,2023,6,15,5,58.1
14593,2023,6,15,7,53.6
14594,2023,6,15,5,51
14595,2023,6,15,7,54.6
14596,2023,6,15,5,49.2
14597,2023,6,15,8,57.4
14598,2023,6,15,7,55.9
14599,2023,6,15,5,44.6
14600,2023,6,15,5,44.4
14601,2023,6,15,5,43.6
14602,2023,6,15,5,45.6
14603,2023,6,15,5,49.3
14604,2023,6,15,3,34.2
14605,2023,6,15,6,53.7
14606,2023,6,15,8,59.6
14607,2023,6,15,4,42
14608,2023,6,15,5,44.2
14609,2023,6,15,5,44.5
14610,2023,6,15,5,44.4
14611,2023,6,15,4,33.7
14612,2023,6,15,4,42.3
14613,2023,6,15,4,42.1
14614,2023,6,15,5,48.1
14615,2023,6,15,5,44.3
14616,2023,6,15,3,39
14617,2023,6,15,4,38.8
14618,2023,6,15,6,57.5
14619,2023,6,15,3,37.7
14620,2023,6,15,5,46.1
14621,2023,6,15,5,44.5
14622,2023,6,16,10,70.2
14623,2023,6,16,3,36.5
14624,2023,6,16,3,36.5
14625,2023,6,18,10,71
14626,2023,6,18,2,24.3
14627,2023,6,18,10,70.6
14628,2023,6,19,9,70.1
14629,2023,6,19,11,71.8
14630,2023,6,19,10,73.9
14631,2023,6,19,10,71.5
14632,2023,6,20,9,72.6
14633,2023,6,20,9,73.4
14634,2023,6,20,11,74.8
14635,2023,6,20,11,73.4
14636,2023,6,20,8,70.4
14637,2023,6,20,11,75.4
14638,2023,6,20,10,70.9
14639,2023,6,21,9,70.9
14640,2023,6,22,2,25.5
14641,2023,6,22,2,25.9
14642,2023,6,22,12,87
14643,2023,6,22,10,74.5
14644,2023,6,23,2,25.6
14645,2023,6,30,9,77
14646,2024,5,14,3,36
14647,2024,5,14,4,38.4
14648,2024,5,15,4,41.4
14649,2024,5,15,5,42.5
14650,2024,5,15,4,40.5
14651,2024,5,15,4,40
14652,2024,5,15,4,39.8
14653,2024,5,15,5,37.3
14654,2024,5,15,3,39.9
14655,2024,5,15,4,38.1
14656,2024,5,15,4,40.1
14657,2024,5,15,4,40.6
14658,2024,5,15,4,41.7
14659,2024,5,15,4,37.9
14660,2024,5,15,3,35
14661,2024,5,15,4,41
14662,2024,5,15,4,37.3
14663,2024,5,15,4,38.2
14664,2024,5,22,4,39.6
14665,2024,5,22,4,40.6
14666,2024,5,22,3,37.5
14667,2024,5,22,4,41
14668,2024,5,22,4,33.1
14669,2024,5,22,4,30.5
14670,2024,5,22,4,40.3
14671,2024,5,22,4,40.5
14672,2024,5,22,5,44
14673,2024,5,22,3,38.2
14674,2024,5,22,4,38
14675,2024,5,22,4,38.7
14676,2024,5,22,4,37.7
14677,2024,5,22,4,38.7
14678,2024,5,22,4,39.5
14679,2024,5,22,4,37.4
14680,2024,5,22,4,38.3
14681,2024,5,22,4,39
14682,2024,5,22,4,38.6
14683,2024,5,22,4,36.9
14684,2024,5,22,4,45.1
14685,2024,5,22,4,46.5
14686,2024,5,22,4,38.2
14687,2024,5,22,4,36.6
14688,2024,5,22,4,42.2
14689,2024,5,22,4,39.2
14690,2024,5,22,4,40
14691,2024,5,22,4,38.3
14692,2024,5,22,4,40.7
14693,2024,5,22,6,48.2
14694,2024,5,22,4,38
14695,2024,5,22,4,41.1
14696,2024,5,22,4,39.4
14697,2024,5,22,5,46
14698,2024,5,22,5,48
14699,2024,5,22,4,38.1
14700,2024,5,22,3,34.2
14701,2024,5,22,4,43.1
14702,2024,5,22,4,47.8
14703,2024,5,22,4,36.2
14704,2024,5,22,4,37.7
14705,2024,5,22,4,39.4
14706,2024,5,22,4,38.4
14707,2024,5,22,3,35.7
14708,2024,5,22,4,37.3
14709,2024,5,22,4,41.1
14710,2024,5,22,4,39.2
14711,2024,5,22,4,46.2
14712,2024,5,22,4,36.8
14713,2024,5,22,3,34
14714,2024,5,23,5,56.1
14715,2024,5,23,5,50.3
14716,2024,5,23,4,38.3
14717,2024,5,23,4,40.6
14718,2024,5,23,4,38.6
14719,2024,5,23,4,39.1
14720,2024,5,23,4,40.5
14721,2024,5,23,4,41.1
14722,2024,5,23,4,39.8
14723,2024,5,23,4,37.2
14724,2024,5,23,6,56.7
14725,2024,5,23,6,52.7
14726,2024,5,23,6,52.2
14727,2024,5,23,5,52.2
14728,2024,5,23,5,51.1
14729,2024,5,23,6,51.1
14730,2024,5,23,7,63.2
14731,2024,5,23,6,54.4
14732,2024,5,23,7,63.9
14733,2024,5,23,6,61.4
14734,2024,5,23,6,54
14735,2024,5,23,5,51.8
14736,2024,5,24,5,52.1
14737,2024,5,24,4,39.6
14738,2024,5,24,3,35.3
14739,2024,5,24,4,39.1
14740,2024,5,24,5,52.7
14741,2024,5,24,4,37.9
14742,2024,5,24,6,34.8
14743,2024,5,24,4,43.3
14744,2024,5,24,3,34
14745,2024,5,24,4,37.3
14746,2024,5,24,4,37.7
14747,2024,5,24,6,57
14748,2024,5,24,4,33.4
14749,2024,5,24,3,33.8
14750,2024,5,24,5,52.9
14751,2024,5,25,7,66.8
14752,2024,5,25,7,57.3
14753,2024,5,25,5,50
14754,2024,5,25,5,51.5
14755,2024,5,25,6,57.1
14756,2024,5,25,6,50
14757,2024,5,26,8,61.2
14758,2024,5,26,6,56.6
14759,2024,5,26,7,65.2
14760,2024,5,26,6,54.1
14761,2024,5,26,7,58.4
14762,2024,5,26,6,54.2
14763,2024,5,26,7,58.7
14764,2024,5,26,4,34.7
14765,2024,5,27,6,55.5
14766,2024,5,27,6,54.5
14767,2024,5,27,7,56.8
14768,2024,5,27,7,60.3
14769,2024,5,27,8,66.9
14770,2024,5,27,6,55.8
14771,2024,5,27,6,54.9
14772,2024,5,27,11,82.5
14773,2024,5,27,5,53.2
14774,2024,5,28,3,33.6
14775,2024,5,28,3,34
14776,2024,5,28,3,29.6
14777,2024,5,28,7,57.6
14778,2024,5,30,7,60
14779,2024,5,30,10,72.9
14780,2024,5,30,6,57.8
14781,2024,5,30,5,55.5
14782,2024,5,30,3,37.7
14783,2024,5,30,4,34.2
14784,2024,5,30,3,30.8
14785,2024,5,30,7,62.8
14786,2024,5,30,8,60
14787,2024,5,30,6,59.3
14788,2024,5,30,3,33.5
14789,2024,5,30,3,32.3
14790,2024,5,30,3,31.5
14791,2024,5,30,8,65.5
14792,2024,5,30,6,58
14793,2024,5,30,3,33.5
14794,2024,5,31,6,58.8
14795,2024,5,31,8,60
14796,2024,5,31,7,61.6
14797,2024,5,31,3,34
14798,2024,5,31,7,65
14799,2024,5,31,10,81
14800,2024,5,31,7,60.6
14801,2024,5,31,7,61.1
14802,2024,5,31,8,62.2
14803,2024,5,31,8,67.5
14804,2024,5,31,9,75.6
14805,2024,5,31,8,64.7
14806,2024,5,31,8,63.1
14807,2024,5,31,10,84
14808,2024,5,31,3,33.8
14809,2024,6,1,8,68.5
14810,2024,6,1,7,62.1
14811,2024,6,1,3,30.7
14812,2024,6,1,7,61.8
14813,2024,6,1,7,60.8
14814,2024,6,1,4,34.8
14815,2024,6,1,3,34.7
14816,2024,6,2,10,81.5
14817,2024,6,2,8,61.2
14818,2024,6,2,7,60.4
14819,2024,6,2,8,63.2
14820,2024,6,2,7,60.3
14821,2024,6,2,9,66.9
14822,2024,6,2,8,62.7
14823,2024,6,2,8,64.7
14824,2024,6,2,8,62.6
14825,2024,6,3,3,33.9
14826,2024,6,3,6,61.3
14827,2024,6,3,7,61.5
14828,2024,6,3,8,61.6
14829,2024,6,3,3,31.7
14830,2024,6,3,7,61.8
14831,2024,6,4,8,68.5
14832,2024,6,4,8,68.4
14833,2024,6,4,8,62.5
14834,2024,6,4,7,62.4
14835,2024,6,4,7,58.5
14836,2024,6,4,6,55.7
14837,2024,6,4,6,53.2
14838,2024,6,4,6,52.1
14839,2024,6,4,5,52
14840,2024,6,4,6,52.2
14841,2024,6,4,5,48.5
14842,2024,6,4,5,46.5
14843,2024,6,4,5,46
14844,2024,6,4,6,45.5
14845,2024,6,4,4,47.7
14846,2024,6,4,5,49.4
14847,2024,6,4,5,46.4
14848,2024,6,4,5,46.2
14849,2024,6,4,6,46.1
14850,2024,6,4,4,46.3
14851,2024,6,4,6,46.1
14852,2024,6,4,5,48
14853,2024,6,5,3,34.7
14854,2024,6,5,6,49.6
14855,2024,6,5,6,49.8
14856,2024,6,5,5,45.1
14857,2024,6,5,6,49.3
14858,2024,6,5,6,49.8
14859,2024,6,5,5,46.2
14860,2024,6,5,5,45.3
14861,2024,6,5,5,46.1
14862,2024,6,5,5,45.7
14863,2024,6,5,5,45.2
14864,2024,6,5,4,47.9
14865,2024,6,5,6,52.3
14866,2024,6,5,5,53
14867,2024,6,5,6,57.6
14868,2024,6,5,6,52.8
14869,2024,6,5,6,50.1
14870,2024,6,5,6,55
14871,2024,6,5,6,58.1
14872,2024,6,5,9,68.7
14873,2024,6,5,9,71.8
14874,2024,6,5,10,71.9
14875,2024,6,5,9,74.1
14876,2024,6,6,8,63.8
14877,2024,6,6,3,32.3
14878,2024,6,6,3,31.4
14879,2024,6,6,3,32.5
14880,2024,6,7,3,34.5
14881,2024,6,7,3,33
14882,2024,6,8,8,67.6
14883,2024,6,11,9,74.7
14884,2024,6,11,9,66.2
14885,2024,6,11,9,71.4
14886,2024,6,11,7,65.4
14887,2024,6,11,7,69.9
14888,2024,6,11,8,66.5
14889,2024,6,11,7,65.5
14890,2024,6,11,8,68
14891,2024,6,11,7,62.3
14892,2024,6,12,9,73.1
14893,2024,6,13,7,70.1
14894,2024,6,14,3,32.4
14895,2024,6,14,3,32.8
14896,2024,6,14,3,32.9
14897,2024,6,14,9,71
14898,2024,6,14,3,34.8
14899,2024,6,14,3,33.2
14900,2024,6,14,3,32.2
14901,2024,6,15,3,34.1
14902,2024,6,15,10,71.1
14903,2024,6,15,3,32.9
14904,2024,6,15,7,59.4
14905,2024,6,15,6,47.8
14906,2024,6,16,3,28.5
14907,2024,6,16,3,27.2
14908,2024,6,16,2,23
14909,2024,6,16,3,31.9
14910,2024,6,16,5,46.1
14911,2024,6,16,8,69
14912,2024,6,16,7,54.2
14913,2024,6,16,6,54.7
14914,2024,6,16,3,33
14915,2024,6,16,9,66.4
14916,2024,6,16,3,34
14917,2024,6,16,3,31
14918,2024,6,16,3,34.7
14919,2024,6,16,6,67.2
14920,2024,6,16,8,66
14921,2024,6,18,3,31.7
14922,2024,6,18,3,34.5
14923,2024,6,18,2,25.8
14924,2024,6,18,2,23
14925,2024,6,18,3,29.8
14926,2024,6,18,3,29.5
14927,2024,6,19,2,25.4
14928,2024,6,19,2,24.1
14929,2024,6,19,2,25
14930,2024,6,19,2,25.2
14931,2024,6,26,3,29.5
14932,2024,6,27,3,32.8
14933,2024,6,28,3,32.5
14934,2024,6,28,3,28.2
14935,2024,6,28,3,32.2
14936,2024,6,28,3,32.5
14937,2024,6,29,3,25
14938,2024,6,29,3,29.5
14939,2024,6,29,2,26.9
14940,2024,6,30,3,32.8
14941,2024,6,30,3,33.1
14942,2024,6,30,3,33.4
14943,2024,6,30,3,31.4
14944,2024,6,30,4,31.3
14945,2024,6,30,3,33.3
14946,2024,6,30,3,29.7
14947,2024,6,30,3,27.2
14948,2024,5,28,9,62.5
14949,2024,5,28,8,59.9
14950,2024,5,28,6,65.5
14951,2024,5,28,13,75.8
14952,2024,5,28,11,73.9
14953,2024,5,29,9,64.1
14954,2024,5,29,7,60.7
14955,2024,5,29,7,62
14956,2024,5,29,8,66.8
14957,2024,5,29,7,55.8
14958,2024,5,29,9,65.3
14959,2024,5,29,10,66.6
14960,2024,5,29,6,60
14961,2024,5,30,7,62.5
14962,2024,5,30,9,63.7
14963,2024,5,30,8,66
14964,2024,5,30,11,77
14965,2024,5,30,11,71.7
14966,2024,5,30,11,73.4
14967,2024,5,30,10,71.1
14968,2024,5,30,9,67.8
14969,2024,5,30,9,62.2
14970,2024,5,30,11,70.9
14971,2024,5,30,6,59.5
14972,2024,5,31,12,72.4
14973,2024,5,31,11,62.2
14974,2024,5,31,10,69
14975,2024,5,31,11,68.7
14976,2024,5,31,10,60.7
14977,2024,5,31,10,70.6
14978,2024,5,31,6,62.4
14979,2024,5,31,9,65.5
14980,2024,5,31,12,62.7
14981,2024,5,31,11,63.6
14982,2024,5,31,9,60.2
14983,2024,5,31,8,61.8
14984,2024,5,31,11,62.9
14985,2024,5,31,9,60.5
14986,2024,5,31,11,65.5
14987,2024,5,31,7,64.3
14988,2024,5,31,10,65
14989,2024,5,31,10,67.5
14990,2024,5,31,10,63.6
14991,2024,6,1,11,68.2
14992,2024,6,1,9,65.7
14993,2024,6,1,9,63
14994,2024,6,1,11,71.8
14995,2024,6,1,10,65.4
14996,2024,6,1,10,70.5
14997,2024,6,1,9,62.4
14998,2024,6,1,11,72.1
14999,2024,6,1,9,65
15000,2024,6,1,8,63.2
15001,2024,6,1,6,61.6
15002,2024,6,1,13,78.8
15003,2024,6,1,11,66.5
15004,2024,6,2,9,67
15005,2024,6,2,9,61.2
15006,2024,6,2,13,70.5
15007,2024,6,2,11,61.1
15008,2024,6,2,10,67.8
15009,2024,6,2,11,64.6
15010,2024,6,3,11,74.8
15011,2024,6,3,10,63.3
15012,2024,6,3,11,72.1
15013,2024,6,3,10,67.2
15014,2024,6,3,8,66.1
15015,2024,6,3,11,66
15016,2024,6,3,11,72.5
15017,2024,6,3,12,75.2
15018,2024,6,3,3,33.2
15019,2024,6,3,9,68.4
15020,2024,6,3,11,60.1
15021,2024,6,3,9,60.4
15022,2024,6,4,10,68
15023,2024,6,4,3,34.5
15024,2024,6,4,10,69
15025,2024,6,4,6,49.2
15026,2024,6,4,11,70.9
15027,2024,6,4,6,47
15028,2024,6,4,10,65.5
15029,2024,6,4,5,47.2
15030,2024,6,4,10,66.9
15031,2024,6,4,5,46.7
15032,2024,6,4,5,48.4
15033,2024,6,4,9,66
15034,2024,6,4,11,70.5
